Data Source,Indicator,TA,Series Name,Series Code,Country Name,Country Code,2015,2016,2017,2018,2019
World Bank,Incidence,HIV,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Angola,AGO,0.95,0.94,0.94,0.9,0.84
World Bank,Prevalence,HIV,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,Angola,AGO,1.3,1.3,1.2,1.2,1.2
World Bank,Prevalence,HIV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,Angola,AGO,0.4,0.4,0.4,0.4,0.4
World Bank,Prevalence,HIV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Angola,AGO,1.8,1.9,1.9,1.9,1.9
World Bank,Prevalence,HIV,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,Angola,AGO,69.6,69.7,69.7,69.6,69.6
World Bank,Incidence,HIV,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,Angola,AGO,8600,8600,8900,8900,9000
World Bank,Incidence,HIV,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,Antigua and Barbuda,ATG,,,,,
World Bank,Incidence,HIV,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,Antigua and Barbuda,ATG,,,,,
World Bank,Prevalence,HIV,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,Antigua and Barbuda,ATG,,,,,
World Bank,Prevalence,HIV,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,Antigua and Barbuda,ATG,,,,,
World Bank,Prevalence,HIV,Children (0-14) living with HIV,SH.HIV.0014,Antigua and Barbuda,ATG,,,,,
World Bank,Incidence,HIV,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,Antigua and Barbuda,ATG,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,Antigua and Barbuda,ATG,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,Antigua and Barbuda,ATG,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Antigua and Barbuda,ATG,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,Antigua and Barbuda,ATG,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,Antigua and Barbuda,ATG,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Antigua and Barbuda,ATG,,,,,
World Bank,Prevalence,HIV,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,Antigua and Barbuda,ATG,,,,,
World Bank,Incidence,HIV,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,Antigua and Barbuda,ATG,,,,,
World Bank,Incidence,HIV,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,Argentina,ARG,6100,5900,6100,5700,5900
World Bank,Incidence,HIV,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,Argentina,ARG,5500,5400,5500,5100,5400
World Bank,Prevalence,HIV,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,Argentina,ARG,36,43,51,58,58
World Bank,Prevalence,HIV,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,Argentina,ARG,,,,,
World Bank,Prevalence,HIV,Children (0-14) living with HIV,SH.HIV.0014,Argentina,ARG,,,,,
World Bank,Incidence,HIV,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,Argentina,ARG,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,Argentina,ARG,0.17,0.16,0.16,0.15,0.16
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,Argentina,ARG,0.26,0.25,0.25,0.24,0.24
World Bank,Incidence,HIV,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Argentina,ARG,0.14,0.14,0.14,0.13,0.13
World Bank,Prevalence,HIV,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,Argentina,ARG,0.1,0.1,0.1,0.1,0.1
World Bank,Prevalence,HIV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,Argentina,ARG,0.1,0.1,0.1,0.1,0.1
World Bank,Prevalence,HIV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Argentina,ARG,0.4,0.4,0.4,0.4,0.4
World Bank,Prevalence,HIV,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,Argentina,ARG,32,32.1,32.2,32.3,32.3
World Bank,Incidence,HIV,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,Argentina,ARG,1200,1100,1100,1100,1100
World Bank,Incidence,HIV,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,Armenia,ARM,200,200,200,200,200
World Bank,Incidence,HIV,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,Armenia,ARM,200,200,200,200,200
World Bank,Prevalence,HIV,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,Armenia,ARM,64,70,78,73,85
World Bank,Prevalence,HIV,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,Armenia,ARM,,,,,
World Bank,Prevalence,HIV,Children (0-14) living with HIV,SH.HIV.0014,Armenia,ARM,,,,,
World Bank,Incidence,HIV,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,Armenia,ARM,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,Armenia,ARM,0.07,0.07,0.07,0.07,0.06
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,Armenia,ARM,0.11,0.11,0.1,0.1,0.1
World Bank,Incidence,HIV,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Armenia,ARM,0.06,0.06,0.06,0.06,0.05
World Bank,Prevalence,HIV,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,Armenia,ARM,0.1,0.1,0.1,0.1,0.1
World Bank,Prevalence,HIV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,Armenia,ARM,0.1,0.1,0.1,0.1,0.1
World Bank,Prevalence,HIV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Armenia,ARM,0.2,0.2,0.2,0.2,0.2
World Bank,Prevalence,HIV,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,Armenia,ARM,34.4,34.5,34.7,34.8,34.9
World Bank,Incidence,HIV,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,Armenia,ARM,100,100,100,100,100
World Bank,Incidence,HIV,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,Aruba,ABW,,,,,
World Bank,Incidence,HIV,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,Aruba,ABW,,,,,
World Bank,Prevalence,HIV,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,Aruba,ABW,,,,,
World Bank,Prevalence,HIV,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,Aruba,ABW,,,,,
World Bank,Prevalence,HIV,Children (0-14) living with HIV,SH.HIV.0014,Aruba,ABW,,,,,
World Bank,Incidence,HIV,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,Aruba,ABW,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,Aruba,ABW,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,Aruba,ABW,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Aruba,ABW,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,Aruba,ABW,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,Aruba,ABW,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Aruba,ABW,,,,,
World Bank,Prevalence,HIV,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,Aruba,ABW,,,,,
World Bank,Incidence,HIV,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,Aruba,ABW,,,,,
World Bank,Incidence,HIV,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,Australia,AUS,1000,1000,1000,1000,1000
World Bank,Incidence,HIV,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,Australia,AUS,1000,1000,1000,1000,1000
World Bank,Prevalence,HIV,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,Australia,AUS,75,77,79,81,83
World Bank,Prevalence,HIV,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,Australia,AUS,100,100,100,100,100
World Bank,Prevalence,HIV,Children (0-14) living with HIV,SH.HIV.0014,Australia,AUS,100,100,100,100,100
World Bank,Incidence,HIV,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,Australia,AUS,100,100,100,100,100
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,Australia,AUS,0.03,0.03,0.03,0.02,0.02
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,Australia,AUS,0.08,0.08,0.07,0.07,0.06
World Bank,Incidence,HIV,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Australia,AUS,0.04,0.04,0.04,0.04,0.03
World Bank,Prevalence,HIV,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,Australia,AUS,0.1,0.1,0.1,0.1,0.1
World Bank,Prevalence,HIV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,Australia,AUS,0.1,0.1,0.1,0.1,0.1
World Bank,Prevalence,HIV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Australia,AUS,0.1,0.1,0.1,0.1,0.1
World Bank,Prevalence,HIV,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,Australia,AUS,11.7,11.9,12.1,12.2,12.3
World Bank,Incidence,HIV,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,Australia,AUS,100,100,100,100,100
World Bank,Incidence,HIV,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,Austria,AUT,,,,,
World Bank,Incidence,HIV,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,Austria,AUT,,,,,
World Bank,Prevalence,HIV,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,Austria,AUT,,,,,
World Bank,Prevalence,HIV,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,Austria,AUT,,,,,
World Bank,Prevalence,HIV,Children (0-14) living with HIV,SH.HIV.0014,Austria,AUT,,,,,
World Bank,Incidence,HIV,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,Austria,AUT,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,Austria,AUT,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,Austria,AUT,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Austria,AUT,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,Austria,AUT,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,Austria,AUT,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Austria,AUT,,,,,
World Bank,Prevalence,HIV,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,Austria,AUT,,,,,
World Bank,Incidence,HIV,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,Austria,AUT,,,,,
World Bank,Incidence,HIV,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,Azerbaijan,AZE,1000,1000,1000,1000,1000
World Bank,Incidence,HIV,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,Azerbaijan,AZE,1000,1000,1000,1000,1000
World Bank,Prevalence,HIV,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,Azerbaijan,AZE,25,30,38,45,52
World Bank,Prevalence,HIV,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,Azerbaijan,AZE,55,68,90,86,75
World Bank,Prevalence,HIV,Children (0-14) living with HIV,SH.HIV.0014,Azerbaijan,AZE,200,200,200,200,200
World Bank,Incidence,HIV,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,Azerbaijan,AZE,100,100,100,100,100
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,Azerbaijan,AZE,0.08,0.08,0.07,0.07,0.06
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,Azerbaijan,AZE,0.11,0.11,0.1,0.1,0.09
World Bank,Incidence,HIV,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Azerbaijan,AZE,0.07,0.07,0.06,0.06,0.06
World Bank,Prevalence,HIV,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,Azerbaijan,AZE,0.1,0.1,0.1,0.1,0.1
World Bank,Prevalence,HIV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,Azerbaijan,AZE,0.1,0.1,0.1,0.1,0.1
World Bank,Prevalence,HIV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Azerbaijan,AZE,0.1,0.1,0.1,0.1,0.1
World Bank,Prevalence,HIV,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,Azerbaijan,AZE,34.1,34,34,34.1,34.1
World Bank,Incidence,HIV,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,Azerbaijan,AZE,200,200,200,200,100
World Bank,Incidence,HIV,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,"Bahamas, The",BHS,,,,,
World Bank,Incidence,HIV,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,"Bahamas, The",BHS,,,,,
World Bank,Prevalence,HIV,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,"Bahamas, The",BHS,,,,,
World Bank,Prevalence,HIV,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,"Bahamas, The",BHS,,,,,
World Bank,Prevalence,HIV,Children (0-14) living with HIV,SH.HIV.0014,"Bahamas, The",BHS,,,,,
World Bank,Incidence,HIV,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,"Bahamas, The",BHS,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,"Bahamas, The",BHS,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,"Bahamas, The",BHS,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,"Bahamas, The",BHS,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,"Bahamas, The",BHS,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,"Bahamas, The",BHS,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,"Bahamas, The",BHS,,,,,
World Bank,Prevalence,HIV,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,"Bahamas, The",BHS,,,,,
World Bank,Incidence,HIV,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,"Bahamas, The",BHS,,,,,
World Bank,Incidence,HIV,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,Bahrain,BHR,,,,,
World Bank,Incidence,HIV,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,Bahrain,BHR,,,,,
World Bank,Prevalence,HIV,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,Bahrain,BHR,,,,,
World Bank,Prevalence,HIV,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,Bahrain,BHR,,,,,
World Bank,Prevalence,HIV,Children (0-14) living with HIV,SH.HIV.0014,Bahrain,BHR,,,,,
World Bank,Incidence,HIV,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,Bahrain,BHR,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,Bahrain,BHR,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,Bahrain,BHR,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Bahrain,BHR,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,Bahrain,BHR,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,Bahrain,BHR,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Bahrain,BHR,,,,,
World Bank,Prevalence,HIV,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,Bahrain,BHR,,,,,
World Bank,Incidence,HIV,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,Bahrain,BHR,,,,,
World Bank,Incidence,HIV,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,Bangladesh,BGD,,,,,
World Bank,Incidence,HIV,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,Bangladesh,BGD,,,,,
World Bank,Prevalence,HIV,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,Bangladesh,BGD,,,,,
World Bank,Prevalence,HIV,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,Bangladesh,BGD,,,,,
World Bank,Prevalence,HIV,Children (0-14) living with HIV,SH.HIV.0014,Bangladesh,BGD,,,,,
World Bank,Incidence,HIV,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,Bangladesh,BGD,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,Bangladesh,BGD,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,Bangladesh,BGD,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Bangladesh,BGD,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,Bangladesh,BGD,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,Bangladesh,BGD,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Bangladesh,BGD,,,,,
World Bank,Prevalence,HIV,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,Bangladesh,BGD,,,,,
World Bank,Incidence,HIV,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,Bangladesh,BGD,,,,,
World Bank,Incidence,HIV,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,Barbados,BRB,100,100,100,100,100
World Bank,Incidence,HIV,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,Barbados,BRB,100,100,100,100,100
World Bank,Prevalence,HIV,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,Barbados,BRB,,,,,
World Bank,Prevalence,HIV,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,Barbados,BRB,,,,,
World Bank,Prevalence,HIV,Children (0-14) living with HIV,SH.HIV.0014,Barbados,BRB,,,,,
World Bank,Incidence,HIV,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,Barbados,BRB,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,Barbados,BRB,0.18,0.17,0.16,0.16,0.15
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,Barbados,BRB,0.39,0.37,0.36,0.35,0.34
World Bank,Incidence,HIV,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Barbados,BRB,0.22,0.2,0.2,0.19,0.18
World Bank,Prevalence,HIV,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,Barbados,BRB,0.1,0.1,0.1,0.1,0.1
World Bank,Prevalence,HIV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,Barbados,BRB,0.1,0.1,0.1,0.1,0.1
World Bank,Prevalence,HIV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Barbados,BRB,1,0.9,0.9,0.8,0.8
World Bank,Prevalence,HIV,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,Barbados,BRB,43,43,42.9,42.8,42.7
World Bank,Incidence,HIV,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,Barbados,BRB,100,100,100,100,100
World Bank,Incidence,HIV,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,Belarus,BLR,2300,2200,2100,2000,1900
World Bank,Incidence,HIV,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,Belarus,BLR,2000,2000,1900,1800,1700
World Bank,Prevalence,HIV,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,Belarus,BLR,34,37,45,59,63
World Bank,Prevalence,HIV,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,Belarus,BLR,90,97,99,100,100
World Bank,Prevalence,HIV,Children (0-14) living with HIV,SH.HIV.0014,Belarus,BLR,200,500,500,500,500
World Bank,Incidence,HIV,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,Belarus,BLR,100,100,100,100,100
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,Belarus,BLR,0.2,0.19,0.18,0.17,0.17
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,Belarus,BLR,0.44,0.43,0.41,0.4,0.39
World Bank,Incidence,HIV,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Belarus,BLR,0.24,0.23,0.22,0.21,0.2
World Bank,Prevalence,HIV,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,Belarus,BLR,0.1,0.1,0.1,0.1,0.1
World Bank,Prevalence,HIV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,Belarus,BLR,0.1,0.1,0.1,0.1,0.1
World Bank,Prevalence,HIV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Belarus,BLR,0.4,0.4,0.4,0.4,0.5
World Bank,Prevalence,HIV,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,Belarus,BLR,44.5,44.7,44.9,45.1,45.2
World Bank,Incidence,HIV,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,Belarus,BLR,500,500,200,200,200
World Bank,Incidence,HIV,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,Belgium,BEL,,,,,
World Bank,Incidence,HIV,Adults (ages 15-49) newly infected with HIV,SH.HIV.INCD,Belgium,BEL,,,,,
World Bank,Prevalence,HIV,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,Belgium,BEL,,,,,
World Bank,Prevalence,HIV,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,Belgium,BEL,,,,,
World Bank,Prevalence,HIV,Children (0-14) living with HIV,SH.HIV.0014,Belgium,BEL,,,,,
World Bank,Incidence,HIV,Children (ages 0-14) newly infected with HIV,SH.HIV.INCD.14,Belgium,BEL,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)",SH.HIV.INCD.YG.P3,Belgium,BEL,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)",SH.HIV.INCD.ZS,Belgium,BEL,,,,,
World Bank,Incidence,HIV,"Incidence of HIV, all (per 1,000 uninfected population)",SH.HIV.INCD.TL.P3,Belgium,BEL,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,Belgium,BEL,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,Belgium,BEL,,,,,
World Bank,Prevalence,HIV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,Belgium,BEL,,,,,
World Bank,Prevalence,HIV,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,Belgium,BEL,,,,,
World Bank,Incidence,HIV,Young people (ages 15-24) newly infected with HIV,SH.HIV.INCD.YG,Belgium,BEL,,,,,
